variable,mean,median,10%,90%,feature,type,player_id,player_name,last_name,first_name,handed,birth_date,position_group,primary_position
beta[1970],-0.10800952315396312,-0.10313490979950088,-1.9932483247631412,1.7720906517380772,27281544-ba73-12b1-7101-bca8c999f508_PK,PK,27281544-ba73-12b1-7101-bca8c999f508,"Viro, Eemil",Viro,Eemil,L,2002-04-03,D,D
beta[1971],-0.0020557572896925717,-0.01028268392735859,-1.8807998753673272,1.8916448189296524,e8c906a5-ad53-39cf-455e-9abd2e047646_PK,PK,e8c906a5-ad53-39cf-455e-9abd2e047646,"Yoon, Bryan",Yoon,Bryan,R,1998-01-27,D,D
beta[1972],-0.008149473032676912,-0.003865455093095522,-1.8963930077241709,1.9000317924300372,e8c906a5-ad53-39cf-455e-9abd2e047646_PP,PP,e8c906a5-ad53-39cf-455e-9abd2e047646,"Yoon, Bryan",Yoon,Bryan,R,1998-01-27,D,D
beta[1973],0.007008059294369437,0.022327936925592734,-1.7077795643035734,1.738065457720112,9d5f9778-e77b-d632-be6a-b05e1df07de4_PK,PK,9d5f9778-e77b-d632-be6a-b05e1df07de4,"Inamoto, Tyler",Inamoto,Tyler,L,1999-05-06,D,D
beta[1974],1.6844798703941852,1.6801736148946966,0.06348993488044685,3.340817916393796,d3ae9ad6-c66f-c7ac-0d0a-edb25157c073_PP,PP,d3ae9ad6-c66f-c7ac-0d0a-edb25157c073,"Kaskisuo, Kasimir",Kaskisuo,Kasimir,L,1993-10-02,G,G
beta[1975],-0.9811217629639655,-0.9771511515566296,-2.6308625628398783,0.6639313050323281,d3ae9ad6-c66f-c7ac-0d0a-edb25157c073_PK,PK,d3ae9ad6-c66f-c7ac-0d0a-edb25157c073,"Kaskisuo, Kasimir",Kaskisuo,Kasimir,L,1993-10-02,G,G
beta[1976],-4.560625959202701e-4,-6.186265008202036e-4,-1.8371966932131993,1.8670044846600262,8425379d-202f-4478-138b-b9d256fa9648_PP,PP,8425379d-202f-4478-138b-b9d256fa9648,"Pietroniro, Matteo",Pietroniro,Matteo,L,1998-10-20,D,D
beta[1977],0.083833636499681,0.06982753976442868,-1.7756520835023133,1.9791460605786153,178c4dba-943e-4f43-64ea-51402c33f28d_PK,PK,178c4dba-943e-4f43-64ea-51402c33f28d,"Miroshnichenko, Ivan",Miroshnichenko,Ivan,R,2004-02-04,F,LW
beta[1978],0.43402273876440534,0.4280629178199596,-1.2416973268763083,2.1178848208709526,d38aca96-a4f7-e956-aa7e-0aa807e381a9_PK,PK,d38aca96-a4f7-e956-aa7e-0aa807e381a9,"Kochetkov, Pyotr",Kochetkov,Pyotr,L,1999-06-25,G,G
beta[1979],-0.20402365855866633,-0.2061275092984176,-2.0461352742663257,1.6280950248264348,87bdf491-4306-7ed7-527a-34835f166483_PP,PP,87bdf491-4306-7ed7-527a-34835f166483,"Savoie, Matthew",Savoie,Matthew,R,2004-01-01,F,C
beta[1980],1.1740112318521116,1.1538052659769722,-0.507009154357772,2.877103433900505,d38aca96-a4f7-e956-aa7e-0aa807e381a9_PP,PP,d38aca96-a4f7-e956-aa7e-0aa807e381a9,"Kochetkov, Pyotr",Kochetkov,Pyotr,L,1999-06-25,G,G
beta[1981],0.0019284151348932842,0.0020105660748671187,-1.843384521563407,1.8286660904087193,87bdf491-4306-7ed7-527a-34835f166483_PK,PK,87bdf491-4306-7ed7-527a-34835f166483,"Savoie, Matthew",Savoie,Matthew,R,2004-01-01,F,C
beta[1982],-0.08868754999514629,-0.0933043756388146,-1.9514463370891686,1.7839631092672028,0725a387-2958-6d8a-f640-b08ff23a6fdf_PP,PP,0725a387-2958-6d8a-f640-b08ff23a6fdf,"Dureau, Jaydon",Dureau,Jaydon,L,2001-01-20,F,LW
beta[1983],0.011599987151178744,0.008668295755278888,-1.89896195462241,1.890191938818676,c49f89f1-6e9d-2455-bf3f-0b25084d61a4_PP,PP,c49f89f1-6e9d-2455-bf3f-0b25084d61a4,"Schmidt, Roman",Schmidt,Roman,R,2003-02-27,D,D
beta[1984],-0.0032940943222756263,-0.007238419904960309,-1.8783130055278336,1.8465901919283705,6b122583-dd65-ac45-1516-8d861b35db24_PK,PK,6b122583-dd65-ac45-1516-8d861b35db24,"Bjornfot, Tobias",Bjornfot,Tobias,L,2001-04-06,D,D
beta[1985],-0.5202034626392993,-0.52099316873642,-2.2051089692212074,1.1380814143651694,62da8db3-43ba-54cd-41cb-1eedac95ba17_PP,PP,62da8db3-43ba-54cd-41cb-1eedac95ba17,"Beaudin, Nicolas",Beaudin,Nicolas,L,1999-10-07,D,D
beta[1986],-0.01660713881278843,-0.012445928686767409,-1.8917664088935777,1.85180139165487,67b8ed43-a1e4-2118-c376-832d94f2e5ed_PP,PP,67b8ed43-a1e4-2118-c376-832d94f2e5ed,"Voyer, Alex-Olivier",Voyer,Alex-Olivier,R,1999-04-10,F,RW
beta[1987],-0.05378273916919231,-0.057466365622076694,-1.9618160024937494,1.8286869036026459,940dbcfa-42b7-e119-0ff4-9e356a035c78_PP,PP,940dbcfa-42b7-e119-0ff4-9e356a035c78,"Yaremko, Nolan",Yaremko,Nolan,L,1998-05-17,F,LW
beta[1988],-0.006686696799593629,-0.00652386579773786,-1.8071974606570342,1.8052626644768146,62da8db3-43ba-54cd-41cb-1eedac95ba17_PK,PK,62da8db3-43ba-54cd-41cb-1eedac95ba17,"Beaudin, Nicolas",Beaudin,Nicolas,L,1999-10-07,D,D
beta[1989],-0.016295924802567287,-0.014164502153462547,-1.8870808599559576,1.847706832236652,d08159e8-335c-017c-ec2d-22575807193d_PP,PP,d08159e8-335c-017c-ec2d-22575807193d,"Okhotyuk, Nikita",Okhotyuk,Nikita,L,2000-12-04,D,D
beta[1990],0.4410047565779777,0.4541279354175307,-1.415194455341796,2.270320002905252,e6483b7a-3840-edd0-767b-20935d41c3ad_PP,PP,e6483b7a-3840-edd0-767b-20935d41c3ad,"Bullion, Michael",Bullion,Michael,R,1997-05-14,G,G
beta[1991],-0.17869166365272332,-0.18184704038163496,-1.9398930389230227,1.5695712388112348,e6483b7a-3840-edd0-767b-20935d41c3ad_PK,PK,e6483b7a-3840-edd0-767b-20935d41c3ad,"Bullion, Michael",Bullion,Michael,R,1997-05-14,G,G
beta[1992],0.7188120034773333,0.7195980126834332,-1.001573359181251,2.4077077215032725,7452e8fa-cbfa-be32-5642-66891c4a6d8e_PK,PK,7452e8fa-cbfa-be32-5642-66891c4a6d8e,"Holm, Arvid",Holm,Arvid,L,1998-11-03,G,G
beta[1993],-0.03342148470056888,-0.0252834889888566,-1.9382167380470119,1.8645485652001716,11147770-b835-0375-d510-285823af4af9_PK,PK,11147770-b835-0375-d510-285823af4af9,"Beaucage, Alex",Beaucage,Alex,R,2001-07-25,F,RW
beta[1994],0.040410753442342205,0.05061268691649426,-1.7238094720128152,1.7976431906157997,7452e8fa-cbfa-be32-5642-66891c4a6d8e_PP,PP,7452e8fa-cbfa-be32-5642-66891c4a6d8e,"Holm, Arvid",Holm,Arvid,L,1998-11-03,G,G
beta[1995],-0.16621458137157188,-0.18041920368374514,-2.0056936003567163,1.70203337508789,d8a9e690-8ec0-b640-ae0c-ca057bcd8952_PP,PP,d8a9e690-8ec0-b640-ae0c-ca057bcd8952,"Prokop, Luke",Prokop,Luke,R,2002-05-06,D,D
beta[1996],0.32641647037023686,0.3195726657750548,-1.3749752782979165,2.020430184303487,5ed92cf2-bc71-8b27-ceef-13805029dcbc_PP,PP,5ed92cf2-bc71-8b27-ceef-13805029dcbc,"Lapierre, Hendrix",Lapierre,Hendrix,L,2002-02-09,F,C
beta[1997],0.7163922556913864,0.7066793934707329,-1.1043085666302646,2.5164034483415167,5ed92cf2-bc71-8b27-ceef-13805029dcbc_PK,PK,5ed92cf2-bc71-8b27-ceef-13805029dcbc,"Lapierre, Hendrix",Lapierre,Hendrix,L,2002-02-09,F,C
beta[1998],-0.08773323418616052,-0.09482185863818542,-1.9682909173783798,1.8015746808367028,940dbcfa-42b7-e119-0ff4-9e356a035c78_PK,PK,940dbcfa-42b7-e119-0ff4-9e356a035c78,"Yaremko, Nolan",Yaremko,Nolan,L,1998-05-17,F,LW
beta[1999],0.009938855209435852,0.003314763004471001,-1.8572602533598477,1.879411827275636,adce8fef-8cdf-c45c-6d59-68ef391c977a_PK,PK,adce8fef-8cdf-c45c-6d59-68ef391c977a,"Kisakov, Alexander",Kisakov,Alexander,L,2002-11-01,F,F
beta[2000],-0.028924571749553485,-0.027801380285114155,-1.8850941798744945,1.8267501191921687,44b58db2-605e-28c4-b1e3-33687e276bd1_PP,PP,44b58db2-605e-28c4-b1e3-33687e276bd1,"Ostlund, Noah",Ostlund,Noah,L,2004-03-11,F,C
beta[2001],0.02791711572806907,0.03475294810641604,-1.8379884989999946,1.8692907467588846,44b58db2-605e-28c4-b1e3-33687e276bd1_PK,PK,44b58db2-605e-28c4-b1e3-33687e276bd1,"Ostlund, Noah",Ostlund,Noah,L,2004-03-11,F,C
beta[2002],0.10882403144556178,0.10446848693919474,-1.6844209587457557,1.9090046290210307,f07cff63-8908-2719-267d-58273e85203a_PK,PK,f07cff63-8908-2719-267d-58273e85203a,"Spence, Jordan",Spence,Jordan,R,2001-02-24,D,D
beta[2003],0.24103768136640288,0.2557847712498753,-1.5958526480758695,2.0722731460661055,f07cff63-8908-2719-267d-58273e85203a_PP,PP,f07cff63-8908-2719-267d-58273e85203a,"Spence, Jordan",Spence,Jordan,R,2001-02-24,D,D
beta[2004],1.7696546795821806,1.767672095669281,-0.1584679670715061,3.6728164427483723,f0eb7a58-4ead-3515-a883-490e844538f4_PK,PK,f0eb7a58-4ead-3515-a883-490e844538f4,"Podkolzin, Vasily",Podkolzin,Vasily,L,2001-06-24,F,RW
beta[2005],-0.2486960567189946,-0.2658607232960565,-2.1230418514790435,1.6693792458315,68d2ade0-47ab-96bb-f22e-8f98b3aeb212_PK,PK,68d2ade0-47ab-96bb-f22e-8f98b3aeb212,"Klimovich, Danila",Klimovich,Danila,R,2003-01-09,F,RW
beta[2006],-0.014423806751925452,-0.014153580997218699,-1.9373899560292172,1.9056129831522213,94f219b6-0ac1-9b23-69b8-1b954af026c9_PP,PP,94f219b6-0ac1-9b23-69b8-1b954af026c9,"Zlodeyev, Dmitri",Zlodeyev,Dmitri,L,2002-02-15,F,F
beta[2007],-0.19602088302427711,-0.21159296601016264,-2.035302584476607,1.6713679764825142,8c0ebec8-d71e-d044-0d5d-0bbc79aa9155_PK,PK,8c0ebec8-d71e-d044-0d5d-0bbc79aa9155,"MacDonald, Jacob",MacDonald,Jacob,L,1993-02-26,D,D
beta[2008],0.03712968277885258,0.0322808054038153,-1.807919622765058,1.9045959312656107,8c0ebec8-d71e-d044-0d5d-0bbc79aa9155_PP,PP,8c0ebec8-d71e-d044-0d5d-0bbc79aa9155,"MacDonald, Jacob",MacDonald,Jacob,L,1993-02-26,D,D
beta[2009],-0.007158224460008097,0.0019782479812590435,-1.9125137614063772,1.9099772856875123,19c643ff-fb68-0999-d76d-840158053e4a_PK,PK,19c643ff-fb68-0999-d76d-840158053e4a,"Doty, Jacob",Doty,Jacob,R,1993-06-19,F,F
beta[2010],0.09951400414724114,0.11517596128497824,-1.790752047932265,1.9705260379451572,e7ecd0e7-37ac-d982-a6e8-d5c883e4869f_PK,PK,e7ecd0e7-37ac-d982-a6e8-d5c883e4869f,"Nelson, Jaxon",Nelson,Jaxon,R,2000-03-30,F,F
beta[2011],0.05015100023967579,0.05813359319043547,-1.8397941172974381,1.8978976026689036,8914c0ab-0284-2834-0482-78314b2008bd_PK,PK,8914c0ab-0284-2834-0482-78314b2008bd,"Duran, Riley",Duran,Riley,R,2002-01-25,F,F
beta[2012],0.08082693798866646,0.08288516302840035,-1.794823328356409,1.9387329202070724,560305e9-f7d6-b751-862e-546122ac7e55_PK,PK,560305e9-f7d6-b751-862e-546122ac7e55,"Bavaro, Drew",Bavaro,Drew,R,2000-06-10,D,D
beta[2013],-0.216932290690471,-0.2056576402110566,-2.0088997583894526,1.5872504323050238,560305e9-f7d6-b751-862e-546122ac7e55_PP,PP,560305e9-f7d6-b751-862e-546122ac7e55,"Bavaro, Drew",Bavaro,Drew,R,2000-06-10,D,D
beta[2014],0.22195272189420118,0.21877994757365254,-1.5747036781040202,2.0252627855090886,e7ecd0e7-37ac-d982-a6e8-d5c883e4869f_PP,PP,e7ecd0e7-37ac-d982-a6e8-d5c883e4869f,"Nelson, Jaxon",Nelson,Jaxon,R,2000-03-30,F,F
beta[2015],-0.05141773020969697,-0.04942288612023696,-1.9065817644393088,1.8211808999838552,8914c0ab-0284-2834-0482-78314b2008bd_PP,PP,8914c0ab-0284-2834-0482-78314b2008bd,"Duran, Riley",Duran,Riley,R,2002-01-25,F,F
beta[2016],0.38890293560422823,0.3789648909565986,-1.4462103529633588,2.2381824166661457,559157e4-708e-ddcd-71ea-cc5de91a6e20_PP,PP,559157e4-708e-ddcd-71ea-cc5de91a6e20,"Lambert, Jimmy",Lambert,Jimmy,R,1997-02-09,F,F
beta[2017],-0.025963836955737583,-0.013695750285617248,-1.9371442239231005,1.8827004424658738,2b27457e-ba5c-020f-4ac8-e29e3726f8fb_PK,PK,2b27457e-ba5c-020f-4ac8-e29e3726f8fb,"Lukosevicius, Jarid",Lukosevicius,Jarid,R,1995-02-05,F,RW
beta[2018],0.003189859165077709,0.007629018430587019,-1.9148788389170939,1.8915361415950114,c24ef5ed-38e3-222e-35fc-4aaaaefbb56e_PP,PP,c24ef5ed-38e3-222e-35fc-4aaaaefbb56e,"Fiddler-Schultz, Riley",Fiddler-Schultz,Riley,L,2002-05-13,F,C
beta[2019],-0.11612036583233744,-0.11193182377573405,-1.9752308911069507,1.7569117573003301,fc12d491-2177-2be0-644e-ae4fd48e9c1b_PK,PK,fc12d491-2177-2be0-644e-ae4fd48e9c1b,"Bitten, Sam",Bitten,Sam,L,2000-03-21,F,F
beta[2020],0.45137606585131046,0.4400367759268682,-1.2448648977196397,2.147783478073657,5d869c26-9a71-e900-832f-2f3b45e7471c_PP,PP,5d869c26-9a71-e900-832f-2f3b45e7471c,"Lohrei, Mason",Lohrei,Mason,L,2001-01-17,D,D
beta[2021],-0.30377293812205836,-0.3086788228008014,-2.178315115667392,1.5796072044376483,5d869c26-9a71-e900-832f-2f3b45e7471c_PK,PK,5d869c26-9a71-e900-832f-2f3b45e7471c,"Lohrei, Mason",Lohrei,Mason,L,2001-01-17,D,D
beta[2022],0.620060208623826,0.6117407433951395,-0.9384703370197623,2.185956538812411,5691d980-cf94-5eb5-3024-74ce238b04b9_PK,PK,5691d980-cf94-5eb5-3024-74ce238b04b9,"Prosvetov, Ivan",Prosvetov,Ivan,L,1999-03-05,G,G
beta[2023],0.04479163829821482,0.028598709423505196,-1.805096910174486,1.9072455003355229,62290f70-c057-68ae-6d76-548e7fc1a2c2_PK,PK,62290f70-c057-68ae-6d76-548e7fc1a2c2,"Petrov, Matvei",Petrov,Matvei,R,2003-03-12,F,LW
beta[2024],0.47794011107724216,0.47338704882198823,-1.1361371103029172,2.0985213883494436,5691d980-cf94-5eb5-3024-74ce238b04b9_PP,PP,5691d980-cf94-5eb5-3024-74ce238b04b9,"Prosvetov, Ivan",Prosvetov,Ivan,L,1999-03-05,G,G
beta[2025],0.20622832328458374,0.2213415139177742,-1.6496276702015553,2.057904433303122,e25ac5dd-5c9f-292e-3d0d-98f423829cce_PP,PP,e25ac5dd-5c9f-292e-3d0d-98f423829cce,"Anisimov, Artem",Anisimov,Artem,L,1988-05-24,F,C
beta[2026],-0.044403544409076214,-0.0576466962954873,-1.8558564324922502,1.7715858653860184,901235fc-1283-6bef-78e7-d9ba49b910c5_PK,PK,901235fc-1283-6bef-78e7-d9ba49b910c5,"Benoit, Simon",Benoit,Simon,L,1998-09-19,D,D
beta[2027],-0.01521969059480121,-0.018620620890351505,-1.9137715793470758,1.8708814799556057,901235fc-1283-6bef-78e7-d9ba49b910c5_PP,PP,901235fc-1283-6bef-78e7-d9ba49b910c5,"Benoit, Simon",Benoit,Simon,L,1998-09-19,D,D
beta[2028],-0.10024796862321657,-0.1024321922815293,-1.9031115641761385,1.7002828101327365,eaab14dd-8505-cdf5-3f38-9f935e6969f3_PK,PK,eaab14dd-8505-cdf5-3f38-9f935e6969f3,"Nemec, Simon",Nemec,Simon,R,2004-02-15,D,D
beta[2029],-0.2828807153750747,-0.27629967248331655,-2.049146508000309,1.4699425778139579,d6cacecd-ace5-db8f-d62d-72f51f65b089_PK,PK,d6cacecd-ace5-db8f-d62d-72f51f65b089,"Swaney, Nick",Swaney,Nick,R,1997-09-09,F,RW
beta[2030],-0.021550446372331805,-0.020618779385985615,-1.8754843217805997,1.8253007705629187,73f11278-21e8-9bd9-f271-70e5cf8d41e7_PK,PK,73f11278-21e8-9bd9-f271-70e5cf8d41e7,"Kessy, Kale",Kessy,Kale,L,1992-12-04,F,LW
beta[2031],-0.11332862562494551,-0.10838130004092025,-1.9551762794389593,1.7178201908082418,d6cacecd-ace5-db8f-d62d-72f51f65b089_PP,PP,d6cacecd-ace5-db8f-d62d-72f51f65b089,"Swaney, Nick",Swaney,Nick,R,1997-09-09,F,RW
beta[2032],-0.81568104411737,-0.8151376788589964,-2.5805421338631733,0.9404441681436522,de69fd7b-5c3f-76c2-b9c9-7e39a9e9b91d_PP,PP,de69fd7b-5c3f-76c2-b9c9-7e39a9e9b91d,"Fritz, Tanner",Fritz,Tanner,R,1991-08-20,F,C
beta[2033],0.07058030193408146,0.056996599930255173,-1.614610809628557,1.7641158894838038,de69fd7b-5c3f-76c2-b9c9-7e39a9e9b91d_PK,PK,de69fd7b-5c3f-76c2-b9c9-7e39a9e9b91d,"Fritz, Tanner",Fritz,Tanner,R,1991-08-20,F,C
beta[2034],-0.03646242989453958,-0.03165129975396114,-1.9072479380516447,1.8668146791064162,e53cf55d-c979-8258-a096-359968afcde6_PP,PP,e53cf55d-c979-8258-a096-359968afcde6,"McCarthy, Case",McCarthy,Case,R,2001-01-09,D,D
beta[2035],-0.05968224581462794,-0.06194221788144803,-1.9183262080954286,1.8052099833615307,947511da-26e3-7172-699d-971b808818b7_PP,PP,947511da-26e3-7172-699d-971b808818b7,"Vaisanen, Kalle",Vaisanen,Kalle,R,2003-01-28,F,F
beta[2036],-0.031003993388652965,-0.03164460026360364,-1.9183226903187462,1.8284996398655267,e53cf55d-c979-8258-a096-359968afcde6_PK,PK,e53cf55d-c979-8258-a096-359968afcde6,"McCarthy, Case",McCarthy,Case,R,2001-01-09,D,D
beta[2037],-0.022048328875084906,-0.012120969037121017,-1.9098262554569112,1.8333590160688393,d9b8d789-ddd9-9c7c-e52b-575b33e910f8_PP,PP,d9b8d789-ddd9-9c7c-e52b-575b33e910f8,"Jelsma, Beau",Jelsma,Beau,L,2004-04-28,F,C
beta[2038],0.4917923820944347,0.49104623660007785,-1.4181050760757372,2.386133101006113,705342fb-5233-cb03-d7e0-2823602d0ca7_PK,PK,705342fb-5233-cb03-d7e0-2823602d0ca7,"Jenkins, Blade",Jenkins,Blade,L,2000-08-11,F,F
beta[2039],-0.006814031761512801,-0.0047781884365186615,-1.8868963089091735,1.878605312552909,947511da-26e3-7172-699d-971b808818b7_PK,PK,947511da-26e3-7172-699d-971b808818b7,"Vaisanen, Kalle",Vaisanen,Kalle,R,2003-01-28,F,F
beta[2040],-0.02695954619362654,-0.030088049099839816,-1.9482999260702376,1.9254052468787932,2685e5a3-f4c9-55da-5687-4afbf692ce02_PP,PP,2685e5a3-f4c9-55da-5687-4afbf692ce02,"Bell, Parker",Bell,Parker,L,2003-09-26,F,LW
beta[2041],-0.021999769592219543,-0.008676410805839821,-1.9311976239923259,1.8913767064980278,2685e5a3-f4c9-55da-5687-4afbf692ce02_PK,PK,2685e5a3-f4c9-55da-5687-4afbf692ce02,"Bell, Parker",Bell,Parker,L,2003-09-26,F,LW
beta[2042],-0.057219577477758625,-0.04864239456641302,-1.9293710762312282,1.7899082315629846,25035df3-d4b1-9ae9-d107-8dba88f1f910_PP,PP,25035df3-d4b1-9ae9-d107-8dba88f1f910,"Centazzo, Orrin",Centazzo,Orrin,L,2000-04-17,F,F
beta[2043],0.14704898862417606,0.14296460902241936,-1.7192354304151607,1.984082038071954,5833dbf2-d4d6-e001-2cd5-74d2a3bac7c2_PP,PP,5833dbf2-d4d6-e001-2cd5-74d2a3bac7c2,"Boucher, Matthew",Boucher,Matthew,L,1997-12-17,F,LW
beta[2044],0.45243812037228753,0.45442232577425873,-1.392199945771777,2.293163849936204,f238b29a-5e55-3d84-643f-638f06a70428_PP,PP,f238b29a-5e55-3d84-643f-638f06a70428,"Hirano, Yushiroh",Hirano,Yushiroh,R,1995-08-18,F,RW
beta[2045],0.10780611080065147,0.10272234244280026,-1.7544476657845633,1.9521882636581227,c41b546c-c200-fe0d-b46c-fe319e2e42e6_PK,PK,c41b546c-c200-fe0d-b46c-fe319e2e42e6,"Rooney, Kevin",Rooney,Kevin,L,1993-05-21,F,C
beta[2046],-0.26286946017230023,-0.25669557851618635,-2.088418513821017,1.5442309344866916,0e48d7ab-436f-db69-ff28-bffca486cb7c_PP,PP,0e48d7ab-436f-db69-ff28-bffca486cb7c,"Laroque, Gannon",Laroque,Gannon,R,2003-08-20,D,D
beta[2047],0.06273946775815484,0.06516662900882816,-1.8974092586064786,2.028066626361599,0e48d7ab-436f-db69-ff28-bffca486cb7c_PK,PK,0e48d7ab-436f-db69-ff28-bffca486cb7c,"Laroque, Gannon",Laroque,Gannon,R,2003-08-20,D,D
beta[2048],0.053059376327728856,0.05509573880773988,-1.7895577760377113,1.9181281864319981,c41b546c-c200-fe0d-b46c-fe319e2e42e6_PP,PP,c41b546c-c200-fe0d-b46c-fe319e2e42e6,"Rooney, Kevin",Rooney,Kevin,L,1993-05-21,F,C
beta[2049],0.27843990770419375,0.27698080825937355,-1.5404979871457185,2.090112301322276,36aa7c8a-2625-8217-ba6f-dc50c4f05976_PK,PK,36aa7c8a-2625-8217-ba6f-dc50c4f05976,"Peterson, Dylan",Peterson,Dylan,R,2002-01-08,F,F
beta[2050],-0.16231071651635298,-0.17075584220549037,-1.9964520916926294,1.648384662845244,38c336f8-97da-9f14-d503-e14a767e995e_PK,PK,38c336f8-97da-9f14-d503-e14a767e995e,"Forbort, Derek",Forbort,Derek,L,1992-03-04,D,D
beta[2051],-0.32849666653492754,-0.33282349005442025,-2.163362527114298,1.5283171558315383,36aa7c8a-2625-8217-ba6f-dc50c4f05976_PP,PP,36aa7c8a-2625-8217-ba6f-dc50c4f05976,"Peterson, Dylan",Peterson,Dylan,R,2002-01-08,F,F
beta[2052],0.33720119570134455,0.3459054397541468,-1.4289525086935044,2.1017021821747712,4784e648-7a45-84cb-e5d5-3e5a6ba04f7c_PK,PK,4784e648-7a45-84cb-e5d5-3e5a6ba04f7c,"Aube-Kubel, Nicolas",Aube-Kubel,Nicolas,R,1996-05-10,F,RW
beta[2053],0.39539278712573267,0.41063739861103543,-1.4640234904351275,2.231759952163479,1e181fe0-11d2-8b93-dfcb-0b3b08076a1f_PK,PK,1e181fe0-11d2-8b93-dfcb-0b3b08076a1f,"Swoyer, Colin",Swoyer,Colin,R,1998-03-31,D,D
beta[2054],0.0722664490034089,0.06225033769832857,-1.8456900450409683,1.9880952503015135,e18b4827-dcbd-4cb7-b666-8529df7441bc_PK,PK,e18b4827-dcbd-4cb7-b666-8529df7441bc,"Polei, Evan",Polei,Evan,L,1996-02-19,F,LW
beta[2055],0.018911584567081297,0.02391301861076952,-1.8293773262265898,1.8774976253242475,4dc06afa-7695-c51d-14c4-d3ab25606dd9_PK,PK,4dc06afa-7695-c51d-14c4-d3ab25606dd9,"Zmolek, Will",Zmolek,Will,L,1999-04-02,D,D
beta[2056],-0.0973603848673147,-0.09171142911859585,-1.9493563655865502,1.7533413195706007,647565e5-1012-bd7f-f56f-3fc756a2ad52_PP,PP,647565e5-1012-bd7f-f56f-3fc756a2ad52,"Millman, Mason",Millman,Mason,L,2001-07-18,D,D
beta[2057],-0.18631210230593442,-0.17746980054880038,-2.048736494816101,1.6760781806335676,3234f05b-aafa-95e9-07e3-c23dea148f88_PP,PP,3234f05b-aafa-95e9-07e3-c23dea148f88,"Joseph, Pierre-Olivier",Joseph,Pierre-Olivier,L,1999-07-01,D,D
beta[2058],-0.29671815571081944,-0.3085654418204759,-2.049418068472025,1.4663110176104768,3234f05b-aafa-95e9-07e3-c23dea148f88_PK,PK,3234f05b-aafa-95e9-07e3-c23dea148f88,"Joseph, Pierre-Olivier",Joseph,Pierre-Olivier,L,1999-07-01,D,D
beta[2059],-0.018001339617071867,-0.0333640871010958,-1.8345521926819637,1.7999350847558757,c680ffcc-b3f4-241e-b204-4427348d5e37_PK,PK,c680ffcc-b3f4-241e-b204-4427348d5e37,"Berzolla, Zach",Berzolla,Zach,R,1998-05-28,D,D
beta[2060],0.022480049918667592,0.013387440176652388,-1.8666366958683367,1.888766488416284,ae1aa801-5655-af70-d031-019a9c091f86_PK,PK,ae1aa801-5655-af70-d031-019a9c091f86,"Puljujarvi, Jesse",Puljujarvi,Jesse,R,1998-05-07,F,RW
beta[2061],0.027382316948202538,0.018580059416764775,-1.835977376798732,1.889709814817917,774bd9d6-51d4-5596-d6da-a8a7cbdece73_PP,PP,774bd9d6-51d4-5596-d6da-a8a7cbdece73,"Passolt, Josh",Passolt,Josh,L,1996-06-13,F,LW
beta[2062],0.015956460723794665,0.00812443444919306,-1.8861962832364898,1.950589007469254,f9459d9f-883c-1e56-921f-2f33d390fccc_PK,PK,f9459d9f-883c-1e56-921f-2f33d390fccc,"Lipkin, Sam",Lipkin,Sam,L,2003-01-03,F,F
beta[2063],0.2676379355262285,0.27157504408817756,-1.5285128199721858,2.0578538925240353,8c885fad-a1cf-d44e-ff3c-1975721abdbc_PP,PP,8c885fad-a1cf-d44e-ff3c-1975721abdbc,"DeSimone, Nick",DeSimone,Nick,R,1994-11-21,D,D
beta[2064],0.31754423460818254,0.31490837821657164,-1.5112549895246106,2.144359113425419,45a2c93b-c050-c12e-b8d2-9d002eef5804_PP,PP,45a2c93b-c050-c12e-b8d2-9d002eef5804,"Zary, Connor",Zary,Connor,L,2001-09-25,F,C
beta[2065],0.4177770009969596,0.40735916755202706,-1.4578249001944896,2.3075611049803952,f2811315-a63a-c5b6-95d0-80e2cb18975e_PP,PP,f2811315-a63a-c5b6-95d0-80e2cb18975e,"Pospisil, Martin",Pospisil,Martin,L,1999-11-19,F,C
beta[2066],-0.4784996749646473,-0.47308722112172236,-2.326442831740981,1.3722846932144557,f2811315-a63a-c5b6-95d0-80e2cb18975e_PK,PK,f2811315-a63a-c5b6-95d0-80e2cb18975e,"Pospisil, Martin",Pospisil,Martin,L,1999-11-19,F,C
beta[2067],-0.7436677456969393,-0.7181926634987051,-2.4815234094934238,0.9575255452579976,8c885fad-a1cf-d44e-ff3c-1975721abdbc_PK,PK,8c885fad-a1cf-d44e-ff3c-1975721abdbc,"DeSimone, Nick",DeSimone,Nick,R,1994-11-21,D,D
beta[2068],-0.048195083504029734,-0.05252371507852578,-1.921639157783971,1.8173744085819765,45a2c93b-c050-c12e-b8d2-9d002eef5804_PK,PK,45a2c93b-c050-c12e-b8d2-9d002eef5804,"Zary, Connor",Zary,Connor,L,2001-09-25,F,C
beta[2069],-0.05210962677350534,-0.054439531183190476,-1.8643459688350403,1.7617344600894214,7ded16cf-d2c8-7e4b-a0b6-edfdcf61afd0_PK,PK,7ded16cf-d2c8-7e4b-a0b6-edfdcf61afd0,"Friedman, Mark",Friedman,Mark,R,1995-12-25,D,D
